therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
TCS_00001,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,therapist,full_time,yes,148.08,101.25,68.38,6077.03,60.02,41.04,63.02,39.95,23.24,8.96,3.49,3.97,31.57,86.78,91.12,54.418499999999995,89.46000000000001,99.5,92.06,31.595,88.95,5.209999999999997,0,72.06,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00048,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-12-01,2020-12-31,12,therapist,full_time,yes,150.52,73.44,48.79,4662.71,63.49,30.98,66.66,40.71,10.73,6.99,6.84,2.91,22.99,90.38,93.73,47.013999999999996,90.94999999999999,97.03,94.18,25.72,92.055,5.390000000000004,0,69.37,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00049,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-01-01,2021-01-31,12,therapist,full_time,yes,140.86,77.51,55.03,4767.64,61.51,33.85,64.59,30.73,17.47,5.63,6.92,2.02,15.73,85.38,81.23,48.019,97.19,99.01,95.96,24.1,83.305,1.923999999999999,0,70.35,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00050,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-02-01,2021-02-28,12,therapist,full_time,yes,152.51,71.05,46.59,4142.93,58.31,27.16,61.23,41.66,12.8,6.55,4.89,1.89,15.67,78.38,93.99,44.88400000000001,88.75,97.78999999999999,96.22,27.229999999999997,86.185,5.762000000000003,0,67.81,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00051,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-03-01,2021-03-31,12,therapist,full_time,yes,158.91,78.75,49.56,4805.32,61.02,30.24,64.07,40.58,16.0,6.37,6.57,3.2,30.22,89.84,86.95,47.190000000000005,91.72,99.5,93.6,28.29,88.39500000000001,4.152000000000001,0,69.82,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00052,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-04-01,2021-04-30,12,therapist,full_time,yes,154.57,61.59,39.85,3701.56,60.1,23.95,63.11,36.33,12.2,10.75,5.62,2.57,21.26,82.86,89.82,42.262,82.00999999999999,99.58,94.86,24.265,86.34,7.878000000000005,0,65.32,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00053,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-05-01,2021-05-31,12,therapist,full_time,yes,139.84,68.15,48.73,4411.35,64.73,31.55,67.97,37.6,13.05,5.77,7.27,3.19,26.51,90.13,85.44,47.3085,90.88999999999999,95.78999999999999,93.62,25.325000000000003,87.785,5.966000000000008,0,68.43,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00054,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-06-01,2021-06-30,12,therapist,full_time,yes,150.05,79.61,53.06,4689.03,58.9,31.25,61.84,35.42,11.72,7.04,6.58,1.85,16.35,76.41,88.31,46.257,95.22,98.38,96.3,23.57,82.36,2.9300000000000024,0,68.98,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00055,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-07-01,2021-07-31,12,therapist,full_time,yes,141.4,72.46,51.24,4570.78,63.08,32.33,66.23,41.6,17.29,6.7,4.11,1.08,8.38,85.83,88.44,48.8455,93.4,97.44,97.84,29.445,87.13499999999999,3.879999999999999,0,70.74,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00056,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-08-01,2021-08-31,12,therapist,full_time,yes,152.03,82.72,54.41,5378.45,65.02,35.38,68.27,30.12,13.08,5.26,5.88,2.5,19.21,87.3,91.06,48.2805,96.57,95.5,95.0,21.6,89.18,3.672000000000003,0,70.01,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00057,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-09-01,2021-09-30,12,therapist,full_time,yes,147.15,80.61,54.78,4835.79,59.99,32.86,62.99,32.48,15.97,9.4,7.65,2.4,22.47,81.82,87.2,47.437,96.94,99.47,95.2,24.224999999999998,84.50999999999999,1.9160000000000015,0,70.3,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00058,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-10-01,2021-10-31,12,therapist,full_time,yes,156.46,82.87,52.97,4911.7,59.27,31.39,62.23,39.09,13.46,5.14,4.24,3.6,32.33,86.17,85.21,47.16649999999999,95.13,98.75,92.8,26.275000000000002,85.69,3.1680000000000024,0,69.72,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00059,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-11-01,2021-11-30,12,therapist,full_time,yes,138.52,69.76,50.36,4165.37,59.71,30.07,62.7,33.92,15.0,10.24,5.82,2.24,19.08,88.13,90.96,45.8625,92.52,99.19,95.52,24.46,89.54499999999999,3.7640000000000025,0,69.49,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00060,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2021-12-01,2021-12-31,12,therapist,full_time,yes,154.81,59.7,38.56,3875.13,64.91,25.03,68.16,38.78,12.0,10.89,4.72,3.29,27.67,89.71,84.54,43.8315,80.72,95.61000000000001,93.42,25.39,87.125,10.125999999999994,0,64.72,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00061,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-01-01,2022-01-31,12,therapist,full_time,yes,155.68,89.75,57.65,5411.03,60.29,34.76,63.3,40.0,26.25,10.96,4.78,1.32,12.25,93.12,95.72,51.216499999999996,99.81,99.77,97.36,33.125,94.42,0.4320000000000007,0,74.99,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00062,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-02-01,2022-02-28,12,therapist,full_time,yes,142.73,96.38,67.53,6139.41,63.7,43.01,66.89,38.17,17.87,12.92,3.68,3.81,32.08,94.7,88.68,54.336499999999994,90.31,96.82,92.38,28.020000000000003,91.69,5.910000000000002,0,71.7,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00063,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-03-01,2022-03-31,12,therapist,full_time,yes,161.14,108.83,67.54,7014.09,64.45,43.53,67.67,40.1,22.62,9.43,3.19,1.12,9.57,89.98,93.44,55.6045,90.3,96.07,97.76,31.36,91.71000000000001,5.676000000000004,0,72.95,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00064,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-04-01,2022-04-30,12,therapist,full_time,yes,151.57,85.39,56.34,5295.03,62.01,34.93,65.11,52.28,15.69,15.6,4.31,3.5,26.91,93.33,86.83,51.617999999999995,98.5,98.51,93.0,33.985,90.08,1.8959999999999981,0,73.45,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00065,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-05-01,2022-05-31,12,therapist,full_time,yes,147.69,86.24,58.39,5588.35,64.8,37.84,68.04,52.1,15.33,8.1,3.16,2.99,28.07,82.29,92.19,53.230999999999995,99.45,95.72,94.02,33.715,87.24000000000001,2.5299999999999994,0,73.26,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00066,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-06-01,2022-06-30,12,therapist,full_time,yes,160.85,106.48,66.2,6209.91,58.32,38.61,61.24,45.18,21.67,12.99,4.41,1.33,10.66,95.37,95.51,53.6095,91.64,97.8,97.34,33.425,95.44,4.490000000000001,0,73.67,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00067,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-07-01,2022-07-31,12,therapist,full_time,yes,157.99,109.03,69.01,6577.78,60.33,41.63,63.35,52.61,23.74,12.74,2.81,1.51,13.43,94.22,92.81,56.7215,88.83,99.81,96.98,38.175,93.515,4.846,0,74.72,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00068,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-08-01,2022-08-31,12,therapist,full_time,yes,155.79,109.17,70.08,6543.65,59.94,42.0,62.94,57.78,16.99,14.01,4.63,3.67,32.29,86.7,90.18,56.7225,87.76,99.41999999999999,92.66,37.385,88.44,5.862000000000003,0,73.03,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00069,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-09-01,2022-09-30,12,therapist,full_time,yes,149.93,85.73,57.18,5000.63,58.33,33.35,61.25,40.5,27.43,15.64,5.87,1.13,10.27,80.57,92.84,50.618,99.34,97.81,97.74,33.965,86.705,1.3659999999999977,0,73.19,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00070,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-10-01,2022-10-31,12,therapist,full_time,yes,147.14,83.32,56.63,5208.33,62.51,35.4,65.64,43.6,23.57,14.58,4.82,2.4,21.83,95.88,89.03,51.774499999999996,98.78999999999999,98.01,95.2,33.585,92.455,1.7600000000000011,0,74.04,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00071,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-11-01,2022-11-30,12,therapist,full_time,yes,151.88,84.5,55.64,5454.47,64.55,35.91,67.78,39.03,17.22,9.02,2.31,2.33,18.63,80.41,84.72,50.504,97.8,95.97,95.34,28.125,82.565,2.958000000000002,0,70.88,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00072,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2022-12-01,2022-12-31,12,therapist,full_time,yes,141.04,93.37,66.2,5598.47,59.96,39.69,62.96,38.38,20.44,11.1,3.27,2.85,26.71,87.12,92.7,52.979,91.64,99.44,94.3,29.410000000000004,89.91,4.138000000000001,0,72.23,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00073,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-01-01,2023-01-31,12,therapist,full_time,yes,150.43,91.02,60.51,5449.37,59.87,36.23,62.86,53.11,16.83,12.91,3.69,3.84,30.09,90.53,95.93,52.623999999999995,97.33000000000001,99.35,92.32,34.97,93.23,2.0959999999999974,0,74.21,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00074,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-02-01,2023-02-28,12,therapist,full_time,yes,144.28,96.1,66.61,5971.65,62.14,41.39,65.25,47.06,24.24,14.02,5.88,2.63,23.96,89.34,90.06,55.7575,91.23,98.38,94.74,35.65,89.7,4.682,0,73.51,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00075,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-03-01,2023-03-31,12,therapist,full_time,yes,152.7,97.19,63.65,6366.92,65.51,41.7,68.79,50.37,19.94,14.91,4.64,3.23,27.44,80.22,90.08,55.752500000000005,94.19,95.00999999999999,93.54,35.155,85.15,4.966000000000005,0,72.54,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00076,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-04-01,2023-04-30,12,therapist,full_time,yes,156.71,94.21,60.12,6180.18,65.6,39.44,68.88,43.86,16.2,12.3,4.17,3.02,24.9,85.59,87.15,53.010999999999996,97.72,94.92000000000002,93.96,30.03,86.37,3.5479999999999943,0,72.09,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00077,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-05-01,2023-05-31,12,therapist,full_time,yes,153.15,101.11,66.02,6464.97,63.94,42.21,67.14,45.51,22.38,12.5,5.48,1.28,9.99,94.06,88.47,55.669499999999985,91.82000000000001,96.58000000000001,97.44,33.945,91.265,4.895999999999992,0,73.59,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00078,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-06-01,2023-06-30,12,therapist,full_time,yes,146.81,91.25,62.16,5764.26,63.17,39.26,66.33,44.63,23.68,17.38,4.61,2.63,24.27,82.54,91.54,54.111999999999995,95.68,97.35,94.74,34.155,87.04,3.313999999999999,0,73.18,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00079,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-07-01,2023-07-31,12,therapist,full_time,yes,146.41,87.28,59.61,5475.07,62.73,37.4,65.87,48.49,24.35,8.4,4.25,2.98,23.33,81.95,88.1,53.74499999999999,98.23,97.79,94.04,36.42,85.025,2.187999999999996,0,73.58,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00080,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-08-01,2023-08-31,12,therapist,full_time,yes,145.41,94.01,64.65,5933.91,63.12,40.81,66.28,39.82,22.5,9.47,3.01,3.98,31.17,87.35,85.42,54.067499999999995,93.19,97.4,92.04,31.16,86.38499999999999,4.559999999999999,0,71.88,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00081,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-09-01,2023-09-30,12,therapist,full_time,yes,156.75,104.92,66.93,6891.15,65.68,43.96,68.96,46.57,26.36,17.58,2.69,2.86,24.79,87.67,84.78,57.353,90.91,94.84,94.28,36.465,86.225,6.272,0,72.69,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00082,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-10-01,2023-10-31,12,therapist,full_time,yes,142.9,94.83,66.36,5553.24,58.56,38.86,61.49,54.12,15.35,14.57,2.32,1.84,15.69,84.02,93.38,54.14249999999999,91.48,98.03999999999999,96.32,34.735,88.69999999999999,4.560000000000002,0,72.88,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00083,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-11-01,2023-11-30,12,therapist,full_time,yes,159.97,84.61,52.89,5441.27,64.31,34.01,67.53,39.31,16.65,9.19,5.98,3.97,32.85,82.88,95.66,49.414,95.05,96.21000000000001,92.06,27.98,89.27,4.289999999999998,0,70.52,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00084,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2023-12-01,2023-12-31,12,therapist,full_time,yes,153.15,101.12,66.03,6188.54,61.2,40.41,64.26,41.24,20.64,15.72,5.12,3.76,28.54,83.69,86.27,53.8125,91.81,99.32,92.48,30.94,84.97999999999999,4.3000000000000025,0,71.73,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00085,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2024-01-01,2024-01-31,12,therapist,full_time,yes,155.63,82.23,52.84,5464.18,66.45,35.11,69.77,56.11,18.87,8.74,3.92,2.99,23.72,84.78,89.42,52.9985,95.0,94.07,94.02,37.49,87.1,4.970000000000003,0,72.13,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00086,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2024-02-01,2024-02-29,12,therapist,full_time,yes,146.57,96.86,66.08,6292.03,64.96,42.93,68.21,44.53,23.64,15.65,4.37,3.41,31.17,83.83,84.0,56.08949999999999,91.76,95.56,93.18,34.085,83.91499999999999,5.753999999999998,0,71.89,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
